Energy Grid,Fitness_1,Fitness_2,N_Groups
"(3, 6, 7, 8, 9, 10, 12, 13, 14, 16, 20, 21, 22, 23, 24, 28, 80, 89, 97, 123)",0.43521882220182306,0.00242028298055319,20.0
"(5, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 102, 103, 108, 109, 138, 171, 258, 283)",0.05897889350261909,0.026686226819635173,19.0
"(3, 6, 7, 9, 13, 14, 16, 20, 22, 23, 24, 29, 87, 88, 89, 94, 97, 125, 256)",0.12034516816823826,0.0070898939274179895,19.0
"(6, 7, 9, 13, 14, 23, 25, 87, 88, 89, 94, 97, 101, 108, 110, 138, 173, 260, 285)",0.06314288393282463,0.019835957036390406,19.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 28, 83, 88, 89, 94, 97, 124, 166)",0.1486453030386491,0.0057972650930525615,19.0
"(9, 10, 13, 14, 86, 87, 88, 89, 94, 97, 102, 103, 108, 110, 111, 138, 173, 260, 283)",0.04439899436673622,0.3417826837466156,19.0
"(3, 4, 6, 7, 9, 10, 12, 13, 14, 16, 20, 21, 22, 23, 24, 28, 80, 88, 97)",0.4757345047059063,0.002595462840089491,19.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 79, 88, 89, 94, 97, 137)",0.1706610516845638,0.0036862267044391883,19.0
"(3, 6, 7, 9, 10, 13, 14, 23, 24, 29, 87, 88, 89, 94, 97, 101, 138, 260, 283)",0.08787704182643574,0.011745563038889406,19.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 21, 22, 23, 24, 28, 88, 89, 92, 97, 124)",0.24034197091987375,0.003405281465142518,19.0
"(3, 6, 7, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 101, 124, 167, 260, 287)",0.0821964842017715,0.015966609715098,18.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 31, 87, 88, 89, 94, 97, 138, 254, 285)",0.0977177142863952,0.010611304834206137,18.0
"(3, 6, 7, 9, 13, 14, 16, 20, 22, 23, 24, 29, 88, 89, 94, 97, 125, 256)",0.14043027153850196,0.0070980683426407065,18.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 21, 22, 23, 24, 28, 88, 89, 97, 130)",0.26018014545724144,0.003440233698062345,18.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 28, 87, 88, 89, 94, 97, 124)",0.17040174966224253,0.005872454328330168,18.0
"(6, 7, 9, 10, 13, 14, 15, 23, 24, 87, 88, 89, 91, 94, 97, 138, 260, 285)",0.09199639097495038,0.013566615580383301,18.0
"(9, 14, 24, 86, 87, 88, 89, 94, 97, 99, 102, 103, 108, 110, 138, 170, 260, 283)",0.04490688740946269,0.053571032529533436,18.0
"(3, 4, 6, 7, 9, 10, 13, 14, 16, 20, 21, 22, 23, 24, 28, 80, 89, 97)",0.558058618342328,0.0029388351003579727,18.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 85, 88, 89, 94, 97, 118, 253, 286)",0.12808565542024553,0.009620242311627836,18.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 28, 88, 89, 94, 97, 125)",0.18952089174097142,0.005887855718272106,17.0
"(6, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 108, 110, 138, 170, 260, 283)",0.06543284754996248,0.02781733186500801,17.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 87, 88, 89, 94, 97, 125, 260, 282)",0.10269169228307995,0.01225498855950713,17.0
"(3, 6, 7, 8, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 88, 97, 170)",0.3377245521050166,0.003944006328364891,17.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 28, 88, 89, 97, 124, 251)",0.21677922389478366,0.005880507640845689,17.0
"(3, 6, 7, 9, 10, 13, 14, 15, 23, 24, 88, 89, 94, 97, 138, 260, 285)",0.11226400657384195,0.010792905974571054,17.0
"(3, 4, 6, 7, 9, 10, 13, 14, 16, 20, 21, 22, 23, 24, 28, 89, 97)",0.6084086535962152,0.003352439721206135,17.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 88, 89, 94, 97, 125, 256)",0.14047237719671612,0.00885428756592066,17.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 88, 89, 97, 126)",0.26905630857582763,0.004007071476482937,17.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 21, 22, 23, 24, 28, 89, 97, 126)",0.46666287296037356,0.0034511836568721366,17.0
"(9, 13, 14, 22, 24, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 260, 283)",0.05542808743083083,0.032025812574653534,17.0
"(5, 6, 7, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 138, 171, 260, 283)",0.08607956437807496,0.017720459543100198,17.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 28, 80, 88, 89, 94, 97, 170)",0.16747472849433775,0.007289789583870276,17.0
"(3, 4, 6, 7, 9, 10, 12, 13, 14, 16, 20, 21, 22, 23, 24, 28, 97)",0.7449587870451625,0.002986586479203246,17.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 28, 88, 89, 94, 97, 130)",0.18267245909263008,0.007582367458661032,16.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 28, 88, 89, 94, 97, 138, 244)",0.13569741485350884,0.010243957191245379,16.0
"(6, 7, 9, 13, 14, 16, 23, 24, 86, 88, 89, 94, 97, 125, 256, 284)",0.10324170273670541,0.015070424289251538,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 88, 97, 129)",0.3605576138402641,0.0040700723250319815,16.0
"(2, 6, 7, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 125, 256, 283)",0.10309133437320328,0.0170032638994555,16.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 87, 88, 89, 94, 97, 125, 256)",0.12034671040302436,0.012258312683352313,16.0
