Energy Grid,Fitness_1,Fitness_2,Fitness_3
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 71, 73, 88, 89, 94, 97, 108, 110, 138)",0.07422400931754813,0.006689148642176068,0.09158028949542996
"(3, 6, 7, 9, 13, 21, 71, 72, 73, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06526444574797863,0.02520408495904425,0.03458190663353744
"(6, 7, 9, 13, 14, 19, 23, 71, 74, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06407858345988848,0.019063293142853266,0.04666007746182421
"(3, 6, 7, 9, 13, 14, 19, 21, 78, 88, 89, 91, 94, 95, 97, 102, 108, 110, 138)",0.04781086142286661,0.013564344877565193,0.11623069494413951
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 71, 74, 88, 89, 91, 94, 97, 122, 166)",0.0712259014493335,0.006644168965906583,0.11390218686135112
"(6, 7, 9, 13, 19, 70, 72, 73, 87, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06406199622798825,0.0365587188960248,0.03143159463876677
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 71, 73, 88, 89, 94, 95, 122)",0.12338583852460494,0.003435761096939882,0.0654744395205632
"(6, 9, 13, 21, 71, 75, 77, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 214)",0.040292550179999,0.05653836726080086,0.07489312689861383
"(3, 6, 7, 9, 13, 19, 25, 78, 82, 88, 89, 91, 94, 97, 102, 103, 108, 110, 138)",0.03913915170140492,0.019668716710760648,0.14668506842101459
"(6, 7, 9, 13, 21, 71, 72, 73, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138, 165)",0.06145483388752704,0.03282651260094338,0.03654238363646334
"(6, 7, 9, 13, 21, 72, 73, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.042169610481368136,0.032791444769314615,0.05293840717199505
"(6, 7, 9, 13, 21, 69, 73, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.042169610481368136,0.03276933154314288,0.06254932613570263
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 75, 88, 89, 91, 94, 97, 108, 110, 138)",0.05594927562209917,0.006631921697454524,0.16185204977247736
"(3, 6, 7, 9, 13, 14, 19, 23, 71, 73, 88, 89, 91, 94, 95, 97, 108, 110, 133)",0.061585164547367954,0.011536656393734357,0.0544476385937519
"(3, 6, 7, 9, 13, 14, 19, 23, 78, 88, 89, 91, 94, 95, 97, 108, 110, 122, 166)",0.044543723889552966,0.011558424074790352,0.12185650706547746
"(3, 6, 7, 9, 13, 14, 19, 21, 78, 79, 88, 89, 91, 94, 97, 108, 110, 125, 166)",0.043103530989262895,0.013582204608972526,0.16419027391145768
"(6, 7, 9, 13, 19, 23, 71, 73, 78, 88, 89, 91, 94, 95, 97, 108, 110, 125, 167)",0.04528384054929546,0.025328179079868174,0.058973980200999976
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 76, 88, 89, 91, 94, 95, 97, 122, 166)",0.06706509067868893,0.008770346275434271,0.09535292192676681
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 70, 78, 88, 89, 94, 95, 97, 122)",0.09235119676474324,0.004648795029712605,0.10673962000673731
"(3, 6, 7, 9, 10, 13, 19, 23, 71, 73, 88, 89, 94, 95, 97, 102, 108, 110, 138)",0.07103786766619669,0.015086963421997446,0.05079958421061492
"(3, 6, 7, 9, 13, 14, 18, 21, 24, 70, 73, 88, 89, 91, 94, 97, 108, 110, 138)",0.05848324296858065,0.009409536177458433,0.1021484315552521
"(3, 6, 7, 9, 13, 14, 18, 21, 23, 78, 88, 89, 91, 94, 97, 108, 110, 138, 167)",0.046706775514056886,0.009705690281270218,0.16313852346629
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 73, 76, 88, 89, 91, 94, 95, 97, 122)",0.07985140073980224,0.0087781768864863,0.06712361011742918
"(3, 6, 7, 9, 13, 14, 19, 23, 78, 88, 89, 91, 94, 95, 97, 102, 108, 110, 138)",0.047810833907346306,0.01155734049261925,0.11646524551043025
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 76, 88, 89, 91, 94, 95, 125)",0.10516807187617738,0.003338262572171957,0.13059477905673944
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 78, 88, 89, 91, 94, 97, 122)",0.07749804455717546,0.0034647918661387944,0.1788427648046801
"(3, 6, 7, 9, 13, 19, 23, 70, 76, 88, 89, 91, 94, 95, 97, 108, 110, 125, 137)",0.05168947564227511,0.01770342301231853,0.08595863817450888
"(6, 7, 9, 13, 21, 70, 78, 83, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.03806499763854854,0.03280493856916489,0.08307009310428803
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 18, 23, 78, 88, 89, 91, 94, 95, 97, 122)",0.0763062222018479,0.006422000375604253,0.13511915551492637
"(6, 7, 9, 13, 14, 19, 23, 71, 73, 88, 89, 94, 95, 96, 102, 103, 108, 110, 138)",0.08341486232406103,0.01907394817909258,0.035942080173042124
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 75, 88, 89, 91, 94, 97, 124)",0.08353563515053719,0.0033808700083094445,0.17639117382177838
"(6, 7, 9, 13, 19, 23, 72, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04217103970097136,0.02534408976505842,0.09371051079509174
"(3, 6, 7, 9, 13, 19, 23, 70, 73, 88, 89, 91, 94, 95, 97, 101, 108, 110, 138)",0.056683136954741364,0.017759812052987156,0.062234601399819955
"(3, 6, 7, 9, 10, 13, 14, 18, 19, 23, 71, 73, 88, 89, 91, 94, 95, 124, 163)",0.09813333385319334,0.007028571261630034,0.060685621889593255
"(3, 6, 7, 9, 13, 14, 18, 23, 71, 74, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.05613957052470042,0.011825938504011146,0.06385973114584553
"(3, 6, 7, 9, 10, 13, 14, 18, 23, 70, 78, 88, 89, 94, 95, 97, 108, 110, 138)",0.06534965387465608,0.009174883611158147,0.09207018708310566
"(3, 6, 7, 9, 13, 14, 19, 26, 78, 88, 89, 91, 94, 97, 102, 103, 108, 110, 138)",0.043326679450192085,0.014552972078894388,0.14383213133569206
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 69, 74, 88, 89, 94, 95, 97, 122)",0.09903664226308284,0.004619170407405004,0.08619758556077084
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 69, 76, 88, 89, 94, 97, 125)",0.09815108027297026,0.0033791165302370363,0.13833004841268115
"(3, 6, 7, 9, 13, 19, 23, 74, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04850564017155923,0.017764772107461524,0.10296965604062747
"(3, 6, 7, 9, 13, 19, 23, 70, 73, 76, 88, 89, 94, 95, 102, 103, 108, 110, 138)",0.08474868213041942,0.017737632246218715,0.04545709969555456
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 73, 88, 89, 94, 95, 97, 108, 110, 135)",0.07510147763001374,0.008862795640466437,0.052391797194125234
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 75, 78, 88, 89, 91, 94, 97, 122, 166)",0.06473008386334378,0.006576072181491588,0.1742686859628816
